,tier,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,account_id
2708,MASTER,X6tPCjPxmNFNhCAjBC_GHW5TFSeCla1kgPfkiDix8TvrWg,kebukeyi,199,229,180,False,False,True,True,F-Cg8zInrXsGghZrJ56ZEFA_YH8gBSqAGf71GMe-qmo
2709,MASTER,2ikJAPPCsAhm9FcEbgDfV5ce5r41A_IzlnwxU9350fsvjPU,LeonaMaster,66,121,89,False,False,False,False,ny6Egw4y9H60csIWYLhhC-UZuCwc0TcuF7FCKly_NXVT
2710,MASTER,-ZGenwGkEPQbAf429HwmT2w21M0P5e62GS7AHmvIeSay0MQ,망밍맹먕몽,289,515,474,False,False,False,False,4JlGD7_CftkkieVbpcV8IonGjs36QMKmD6VC6F26KFsiAV8
2711,MASTER,8no8-vA0DxSYdzPciB_Rp2EwWHYVoUPOZDHSaefRwR1oV6E,성인아 롤하자,0,469,430,False,False,True,True,oT2LPJ_30Biy85AkVmV6cGoKVLVwQEonPqB1oNDtXH9964A
2712,MASTER,5rnJUDPhAAfISqBwBgha8TSN2b7yY4BODZoCb14o-7dbWA,Lv 25 버블링,0,285,281,False,False,True,False,fOsNY8-_Rr-lg8NxEmrPHMXQvSHBKcXT0ZrgcyYwIGw8
2713,MASTER,VZ4eGeWhAnNNIDYptKNb-GC84-F7OeXsio6vlP5eas6bsfA,끈풀린처제,66,207,135,False,False,True,False,ZeJWR1TEOZXmmLDqmNMi0gq4DwGU5DWV_gcrM05r3RdiVPyvSlzrk2tz
2714,MASTER,0vGnHhgFHt0KhwAgZ48KpeDbEeEbdxTO-B2cCkWH2I65lHg,질주하는자,122,896,830,True,False,False,False,L6IheSGf9U4mSPtK_pm5Jw_I5agAN65nrd2kCRotq5i3F1dgffNeVQMT
2715,MASTER,1Q4muUQDXLeLSrZBWBNya0tPkor3JvPXVXGpUKuHSytHCB8,송완고,268,255,231,False,False,False,False,wYyyQpkwNf_5kqAOk14OZcqBOXufJVNzm12oFrXOXkpUyEo
2716,MASTER,QYpr-2eK5-2RFEXCIyxrdgVkEp4Ct4tVjnPV6w6uAYfKCg,즐겁고재밌는게임,40,317,274,True,False,False,False,ZzZWxl0pEr7IF84HeY03bQnymWxXqC4B_o-dbaY3YES1
2717,MASTER,l_uRV-dOhdEQL_6tOre4tRyAdMgnWnvG5BrdGryIExMSTD4,디알엑스 쿼드,45,153,114,False,False,False,False,WqP0eN1E6AhpA7eqd7gq7Xnr8j00YQX-y-xcOIbDpznTdeY
2718,MASTER,v496FVKrbQ-CqYbiNMq2A4FPUlivgonk331_8pLbEwiPXW_4,chorong2,219,326,288,True,False,False,False,GueirdMwKgWX-aP14yvE2tI3lZ87WeLI4ubojtqtcrrAhB_lZWGEW_8Q
2719,MASTER,un5MMxP3swEViyMHd-bvoUEyOtcWd46ei3_T9BpVWR3fziU,       감 찾는중,124,389,367,False,False,True,True,j69u-ddCIY7K6C1_v4WcqI-SEZ5nB7fpZupd5kraUagXRA0
2720,MASTER,VyNuP0NAXMHD9eGo62EP_CrOwjkqDH1033Ri5y7sIUlxzg,pound,90,109,83,False,False,True,False,AaN0MMtEHiwYXkwYxOdt_Dkt3kRYar5mhiktrqbUdTRm
2721,MASTER,AG0JbjOJPNzA3kYV5f2v70ySndiWyTzwKYs_Rt-DoNgg2bo,Ying bu liao wo,0,179,165,False,False,True,True,jcUKaLk_8Li7ilK0l5q0-QZ5yYmk0qeZ7zI2P0U1FXws6B6SIOYY-V0d
2722,MASTER,DxOiFgHruERPKnJZKI3toTDRjC6vtevkH4uPXAKgj5WoWQs,비밀의사나이,0,247,212,False,False,True,False,QgXAant6qu5CELxsh4SpkGGThVdm6Omxu050VjGh6cqe0U0
2723,MASTER,xbUwtafKhbEKJg_xVhYhcu8k0I-2X-CP8kJR2RqM9VO6Ta4,사신의 책,0,396,305,False,False,True,True,YAFl98iieJl5Q2qmCZO5kMCoa0H-aISeZhNxDvS4LK6MeXAljrLwxML1
2724,MASTER,x56rURbqljHcPvHBC38oDCf6Osp-HYRLMZeuNFrkMwPDYIU,hui jia guo nian,35,546,491,False,False,False,False,UA9EqL6uSKgt--ypkb2vkBX2tt4wYQZ5RvEC4MlBnPcIK3LqCVTlXM-A
2725,MASTER,T-DKHCslQupDQD59btiLEADxlDGuKbmXir-2VaYB2fg0myM,미주누나 이쁘다,0,200,162,False,False,True,False,xGqUef28Ki4LDEJNTRe9_ywi8O5iMspuuqPeohY6qFDPcNY
2726,MASTER,GycrS8LqLf3heRFPmJ0PaxuHaYCLO-7lc9BCSPPhARE-xbM,qyio2,29,481,423,False,False,True,False,9z51oGpr19ACeBnKJ41ckT2QBx6i6ACPie_n2ZHw07igybgd0qShpHZi
2727,MASTER,BLqijk1BJ4UnEYOFqqCWatYRBXxGcEfYDClhJT7a3dAmLtQ,우주최강 준서,26,369,349,False,False,True,False,91WE0HTOWguycuWxbHl0qo0VTwHUrO5VLq3tpxBeF_jGO9U
2728,MASTER,uiI6C_Bbjodl6e2TVC7T2nPhgw4elZGQJPC5O2zkttWu8CM,탈 룐,0,245,210,False,False,True,False,Rw8RNBti8EI7BS4FVRljMPypM74aBt_b0W8I-6w173_tPzQ
2729,MASTER,vf9ubvzV6CgdTkfH1Pl9h4BQ1S0dRvVwASKNOJ6r2cD9OtE,올라프 고수,223,318,309,False,False,False,False,Kp41Gg7OV52STSQeWGuaSmuecq3Mcgwe7TLvMHgYA0o2Qu5m7GtnXpRf
2730,MASTER,bhP-7MU-gnDKm2450OjWgYJPDUdXTQ1hMlFkqrLYbU6svOM,군전투 지휘 검열,0,951,908,True,False,False,False,sGU9DvscSGI19E9ZeugeQQXM8gSpbn94cz6Tj7BVqn0GYvY
2731,MASTER,zwupPV3JOjklrf6kQAe8_kY81uxCAJMORvdY9fYQIV4W8A,바 바 바드맛,87,948,925,False,False,True,True,nGwxTmPEoy2dIwj1NaiD-1g1S2WXQMeG_y7D_IytW5KD
2732,MASTER,ldct8lIswxcSJpXPdaymh_MtqzW7sT2caUIZhdXeDDPOOIQ,찔걱찔걱,0,195,126,False,False,True,False,tfVSaUzW0KDk6VojRCHjTFOXejo_8tpyQaTrcYGz9AxwJygvTwAnmMFX
2733,MASTER,Ah5ynfuBKb3mGNZh8-MAMINTbRPfXt7IPikbXjLpi9c0pMA,호떡붕어빵호호,48,66,42,False,False,True,False,Chyc5YKJROGFyrf6PyHHVNSy9ad7B9OYoh1jaBufQEgWbP4Ul8ilQZQw
2734,MASTER,NTfuqD3dZTuOtUoQdbjQHO-KEIGbeDalbZy37bdER8iZsmM,흥카림,270,199,108,False,False,False,False,cEVesZdvacGHfZM4J2uFWmHehIlOCNpwJc-ImGU7SXqpgvqbG6_cpjph
2735,MASTER,Q0N0KMrl-N5WBsip7mOEURWOGDQMVqNAF4FTt7znHLHYhL8,가슴털많은남자,0,553,480,False,False,True,False,fcONLaAWXcd_BG8OQ18F3FuyIiJCCXE5Ozw_5DacP4PvjxRBH22GFEo0
2736,MASTER,1DJVKPAwma_aIR09Nz5jSpoA3dhvYtbhTb0L8AfD7Cl5HxnOBXlAQPr8dA,SN Canyon,362,53,27,False,False,True,False,op8Hj8LSNvLa7dm4R68KBSBPusJB8dzCDyzQxfG2hFwRiB7NTi6-O9i7
2737,MASTER,Da2p1uDUemg8e-_1IFTFAw8UdJJ2H79TXag_uFirB9Txaeg,유 흔,39,517,468,False,False,False,False,IVkBB76mJc1y6wcP3EiHZDTRyACLo0ze0IF4WkNjvDFT9VHg9vQJqgUU
2738,MASTER,6gfjqQ9JakiG1zUdow0fsEYO4X3tMzN3o_giG53-haN7GPA,Gen G Lyn,139,276,253,False,False,False,False,8zcRO1uIvl6HhtIkOMoyZj9CYjSEH-OUXYjozPb_JYfgWJo
2739,MASTER,-VJRaK2cVIYR7b1Xky7mMOyCgj35C2vWlswaiu1kam2-tQ,리폿트,29,320,314,False,False,False,False,xU_uUk9X6ofIJS0nB-Yzp0EdNlToEO7dv4HfbobwhwCS
2740,MASTER,vBvoguhdsrPfAcTRhCE8XrNAslV213Ty_SsFhrqeOK8JCXk,0S20,214,385,333,False,False,False,False,IRtuy1J3C2qr01njqVFLWgXKmON3MJktzRNj-rcvBdSP21k
2741,MASTER,Xoii6W4v3O-JrnZZ5lxMuplwNvm8DZz4vuT79dqhKPaGYw,주영이 넘어간다,35,197,155,False,False,False,False,ItM6ypxvUIhuxrrGaYDYVqQInCREil4zxoI6Zhou2g0M
2742,MASTER,TMHJxP8WoHTC8V8KcnqSCrhC_nQv9OnLjQIt_pS77qXcKQ,그린패키지,0,159,137,False,False,True,False,gS1xs5rqO-xjcePyWpxy7KrJeQPg0LJOMrt3Fxvv0AQ
2743,MASTER,sPGTOcRsA02J3rUOb7LYejhdSvvy-RXiYFe3-TvAK0p5dcs,협곡고아원장님,83,460,434,False,False,False,False,XzpRk_4n0mK-936KfHQu9bJra_ESL53AjPThy50YpKOuIOQ
2744,MASTER,tIN7qSFYetMIAJXliR0ZdwicN6QmFv6hbvknj592INweDww,Hando1,0,296,212,False,False,True,False,j7tFoFwO6QX16sJSvsqy_NV3OL8F4a0qc3Lu7jgps9e46jXoBCxB3MJE
2745,MASTER,jo9VGckq5Y-jcG9NzZSDqB3bDb8-KZhd7KOGlMZRNZ8QXko,Fresh Kimchi,229,393,371,False,False,False,False,8afYmjFf5-ZR9-CTpv6BssP2Va01Dk8p-vUa_fl_0AddaqQ
2746,MASTER,OayY1kduZr0JQeDz9e-OmIkD__89QhNkpJFDcE0GlCeMrxk,그라가스두루치기,100,350,282,False,False,True,False,9zLTrgzag7DYa98KAcg2CjJt_vsWywGZYi7cT7oz72MCtP5At9hCF9bx
2747,MASTER,59Vp_uPLFMfZ-r9GuFmOzqNSy8E9bfB9NZHjXPsENqRptw,i ammmmmmm 18,160,946,910,False,False,True,False,FEvNxXacg-hC4dPtlp7RQyRXdmtJNEmYPNjnrkHG8xGF
2748,MASTER,vHNw4ZorWyUgzzIlPnOa5rzuwiuixKG70vopT9BNh4QA5Bg,Summer Whale,0,183,124,False,False,True,True,KfaWmCmeY2nd9sB7U7x3SXWWFiUzocDSrtRy7xJN1IW-jK8
2749,MASTER,UZmNm4BQZg7yPhvyQDsFCFYY310gbzZzPE_zcq8eQEKSQgSm,98kgamevip005,0,275,207,False,False,False,False,tib4A05CdtBp93pwEuG6o1EQJ21UhX2xzsSFy78dGzueT2nzeFR-5w7E
2750,MASTER,H8MQq2Qm1-BeXM_kOtPgWvpQzl2bOPTPdjawyvo3zWMjWg,DRX Bory,204,534,504,False,False,False,False,qvQrECCTxGHJI9R8y8KbSJCKLuvhAFOf0mdsAJEh24OL
2751,MASTER,-d9PkrDoOCdy5NSPc26yPWMwUQc_jEMGSXBGLIisEty_HC0,호 화,0,253,200,False,False,False,False,GZzuEFwKrnjcWnmmzLtSr765zlsfAxEGip8DBKxi2fTBQq4
2752,MASTER,U81QpWwjw32PvrIfiQCqCYWtirC_5OmNYtwUQTPAnNTRDQ,댕 써,51,199,207,False,False,False,True,Ah3ag6gGJPRkWgIb_p9LwUSMqZIqo-EwLvXXfgIUqI5V
2753,MASTER,93ks5nUgMLfn6TjV_SjljGO47f6-8aI9v8Quox6YJRloFuY,내가좀더잘하면돼,105,555,495,False,False,False,False,qvlYs5IFBfwtPq9oaSsUPVMRSQj6RuQTUEKFpKWdyN8i58ok-H_pz-7w
2754,MASTER,7sb0k9QdSqcVCdP_CArVld_DJQrhNdSD0PsdABJWXZ9Z6GA,SAPARO,34,274,220,False,False,True,False,_Ok6ynsnwv69EgwKlrACE8Y14dIPFB8i5w2Rn3_QS6-rkflizWnncsRo
2755,MASTER,Dg7mD-aRQ1Dv5yPYNtODAcxxyvBd6K5DDk1uWFPtFvBGRBo,아침은 초코에몽,210,140,55,False,False,True,False,vL46yzXUV56H3C9uRqYZ1rNusjCjzvaXjpytCPJgVAJe6-E
2756,MASTER,gxq8CX6agbB_inAqno2DuQOKxbj_X3KBQVCHmA5QuzK0lOY,너무 아쉬워요,296,735,708,False,False,True,False,L0IIR-7Shxvzt_Z9LOMc9sKzJln2H4spP_XWuUbJu2x3sKc
2757,MASTER,Hp7QELyq9_9S6_Ah4MizLp31ci6vJF9hlOEvCaE1Ovh4wdc,ammo,0,269,213,False,False,True,True,BTPPluYDASBf-CgifUYiEyW11Ia1lBmU33y42WdslrCTSps
2758,MASTER,Sp5ioIA25tndBILu1JXehBLCVat4aXKsSCJtUmlJ56JyPOM,JuSsen,0,422,382,False,False,True,False,gvjuY-TKDf-VItazT6m75ySxDX-X6nsf6t4OYVBQInT4AZk
2759,MASTER,e8RDy-VfeaXdOeb4N2vUsXeexqoOIvJjql16ohYLcnPXFto,Seiya,141,1123,1112,True,False,False,False,Y9y5w3W6lA0TEKEv-DpqCHJIKTeBIeXrYSk1Z_kfMxpXCPQH0Jzc5mXK
2760,MASTER,VEvgpS1oAjjR9Wtx8_KQSUKeYCEq0PioASoX89L9aUXfqRs,Sevy,75,731,663,True,False,False,False,_O3x9W2lFIUZcIOkiw3VCN9qjwnfpcZw11rSls7gP1aqxSNFxkKi6t3A
2761,MASTER,Dm0tRuk9cY_umKmE7Ga4-TJBczEzMI4Y3eOsHT1wPcQIcqY,simianchuge,0,1226,1181,False,False,True,False,H5qadF_ZvGw5nU63CIx_XBEy7OVzbTdFWHLgu_aqar1T825ipdk5UbFS
2762,MASTER,4X9fsvxLeDremfpOBe7NJW3H0-K44nwX3KNzY2jQ3mS6wOo,llliilililiiili,13,98,61,False,False,True,True,YBZlhmOlYFVevDmucWsIf9auY3rlQtGuNvNV_G0AnMQQmP8
2763,MASTER,1z688C1-zZdur6GbR74n1-J3pcvc4W1mGtWMwDvk8yra5V4,지분화,0,397,391,False,False,False,False,tSqXUql2T6mkw-fcko5Op1defrTNLoJWJ9TFO0LmoYpmzkY
2764,MASTER,fm9oiTIKgfvdyJbX0CpQ3OAu6O4I8MMJV_O0wVuMseHR3qw,전집중카타의호흡,9,132,104,False,False,False,False,F0bBU1hMOexpeSsn_Lzkv-8lKwMg-Ic9KqSYj1DBpI_ekXY
2765,MASTER,nXBEiPpydcUfsy4_kfH_BwaJzPDiWLnNjZwkITmZ8Lym_A,녹차맛 자크,0,244,232,False,False,True,False,QnSgy8UcuX6K_9eAhugkXtkjO8hSIvlXZY3-f-KH86VG
2766,MASTER,erIHzCDULvoYffMllz1mTUPr1zUC4sJJtFuZWGnook2J_1dL,zet95,62,249,164,False,False,False,False,e5Qcik697MsrBAxj7iyjPsPmoW9xwPGO13fB3Ovmf7x7i1TAwW1qeoIL
2767,MASTER,lX-tB3JvFWmomaojw3zvRVBFW45Il7TNmEJDe9qAPlRAYw,DOZO,89,75,43,False,False,True,True,P4ZqJN8wrRx1uV29zpF2ujKu2WmZKeFCWW08ZV6hr265
2768,MASTER,8po8-TmZlNC22IG5cWsiuiDfPoUT7mMSzdz1k1skm11Wln0, 우울헤,40,357,288,False,False,False,False,5XIRScEqWcdSax6XdC4XBrKC4cYXsNkVPrXeoWpDvKb4xfjj2gWSExKc
2769,MASTER,6IM4SctTOeWDY_pfOBX-RA_-SQ9sSX41boRznISjpA0wL-Q,권욱찬,103,370,349,False,False,False,False,Sb6rHIb24YT9MSLO1RXYwUFA6qJWDXNxvR0Q7UoYCh2-wfo
2770,MASTER,pQiQBQ2ZUGIg7flE9Xe-ltLzCCotW6448m9Ew-uoG9n6GVs,아무말없이겜함,420,459,415,False,False,True,True,l9ZppQntj0XSQbOyQptvbJxg3kNemx2afF9UE1vzuQXK6VE
2771,MASTER,gEa5UxWKCeFnyvyESTyRu8kciN6_pQxFVQn2HtiaLZTRF88q,Lim Geun Woo ,303,253,181,False,False,True,False,kWKu7gv61wkwQMRWJDPq4o3TPi5kv5WI-lE1ZUGmvPAJWlrDxhUHPa2p
2772,MASTER,l4AWNp7Z416RKh-zV6VQO-1RYz9WAemIG-VbJO-zXu7JJw,rOtifle,0,432,408,False,False,True,False,w5SPanYdPkJK2YXkbHJvVYnGTkzk8HqeNiYwcI1k1O8p
2773,MASTER,C9r43Ph9JJWctKL6fDLRjjA2HRxWeSosr2einUi0N8VzJYA,Go Away,191,360,331,False,False,False,False,paHWk18CKLQ8Xe1f2xVotjXriTa8-SIl8FZKNT_0ohX9mSI
2774,MASTER,7nP4rQhXju8JOa63eigZFWP-PJyLDLBJeXrYSY6sZyXdbA,붉은눈동자,0,61,36,False,False,True,False,-5wSidZX3w1vPEQU4gZKvtQ2d2S8p0kOx0-ICD4pun0
2775,MASTER,rUoQJPZUkSg-4M6wa4sMTqgazZVpgz5_XsulJ1ASkn1DD7V-,즤랴랴내,0,270,200,False,False,True,False,CM4E-1EVOczHyvKWYVMGQFXAsiozR5fIWw9Y2B4NMTLCdISf-3sqC9Wm
2776,MASTER,91rTPBx6miL7zDoAcz9--BK0u0xyzR15e_956roQns2Img,Eggy,0,157,123,False,False,True,False,kfZylymm3IfyVxRPpdfeQ2LN0VgLUX_5NuYczHYGoDM
2777,MASTER,5N78zWIQM9fRkWkTcZh2noJJg7gur-h_U_LUDtgry9DP7g4,무릉도원10층까지,58,778,770,True,False,False,False,rhz6T-NsQJwfxGhY-GcIiaypT0mXppU8_n5ltPpbPS3Ihmk
2778,MASTER,b5aH6hu_zdhDvTGbyUhCQ5sr4F0hlKA7ti9GLtXNnJybvQ,lion b,70,516,488,False,False,False,True,7I2D2kR3lq8Z-T1EzdeQuhZhp_19-ZSRN2i4t_j9VlaE
2779,MASTER,ij7-BECEGQlxWc_8NuNTDs5-pVhSN9jpGsg9BnpCsaYzW7U,간절함은없다,0,299,293,False,False,True,True,lTsE1ATayWlGQvZodjJOe0Y2dnjtffcRan74qXnYieVq
2780,MASTER,tuAVhKNtuS1aFS_0W3cTijU1gQEJ5Ku9z2jcCrLgztgUudA,난고추 큼 넌어때,0,375,362,False,False,False,False,D8c8qr3WEei8_utWSzZN3FBJ1rYodnwgvE3N2-qwU2S5nPY
2781,MASTER,QKEL8PLCopQqtaW23JHeduPGSvdNGh5knD_7A9Y14-DsfVg,마베르,106,108,79,False,False,False,True,rOUjS1dux9HpKKRU6HC9-5cFpKSIvWnYspoQL2iIX_J0jog
2782,MASTER,8PnU9rx4HHSDK6DUdiWjeuPHq0Nlllc0Gw83RAiqGodySRU,그 여름밤,0,615,568,False,False,True,True,UDINz0SC2ps28XYT2RfD9VJYC_-gU32V51mz2y2gsgtSbbw
2783,MASTER,SF14tZSMrPXhgfPH3pk3xvondvar8UeG0jdWv-sTsQal3_g,천상유화,9,73,58,False,False,False,False,p42TkrRxCZBDa_DXKeNlK4P9pbylQSbnhVZRMER-FNUkteAKbkjFE3gi
2784,MASTER,k55zjqn2O4e-4eA3e4vHgDZ3ykHnAR0PeoYUXLvvXYOtxgYT,눈토끼 택,205,246,168,False,False,False,True,Ew-2HEN3tTnbzpaZx4qOwo8nLmysfDbyH_klSMMo0FTRi3_CaDUrQXIE
2785,MASTER,PdXW1E9k5RlN1nLKN9-9lqGjF8oAdUDBs3dkokcRE4Vo9A,퍼니토이,53,132,76,False,False,True,True,Hf1fEwh6Jc22aP086e_NwuYulhofTqL54DuklAfAnygc
2786,MASTER,WXmPexqwbGs2twFaJoJ2nGMmJQU4E9YKnX7oAzY7FsncRg,닭 간장 소스찜,21,106,100,False,False,True,False,C-A3WYbx7vfXkqAfLf2KpbJ8PEREwzwp4jplfwRzZMbd
2787,MASTER,wPzSnqXGUpNAQoohvnHtS_x9nGBSUgcBA69AEYWsEGn53wk,벗방의귀재민기,11,333,257,False,False,True,False,aEianROhYJd7WErA4Vw-St-cyys_C4tfNZAhomgDv6G1YyHUJRTShHmJ
2788,MASTER,N7Ot6jPTgH2s81xeCM2MtQbfCr15Ykb2dk6MOcoQmyi-cw,From Now On,0,227,208,False,False,True,True,zM_AN6G6FAdAHCxrJJrMbpOBlK0bG8LQZu1_N76yIuU
2789,MASTER,CzXJyba9dks5v5_oETPnbF-wXFxnEEMf4XB3QLAXcgCUgg,Im a pig,197,762,737,True,False,False,False,c4Wh-FAqEsET0j6d63RTSA5Ecz-V-hVZuNt3mEYbLN5t
2790,MASTER,WCzXuy3Xp7iCrS5uywBmLuiKIKfJqwJbmIZJlu4Igvj_ng,Flex 정새우,59,449,395,False,False,False,False,MTWbLu8-DZsnyZ_82Kw5XI1bhx4o7VtnlF1ik0yq8hUg
2791,MASTER,UQgUlDIsuKUqhXzMAlEznvQbkf69zMlxe84kIA5Y6oYkjqw,2080그날,199,285,251,False,False,False,True,ArH-AZkN8Sv7tZCrNCnUoueziLneI748-FKX1rdCwr6aE58
2792,MASTER,jqddRZtI0vH0U5wWZe2Fgl-tosKQpP0P5AIOu0_V64_yBw,Awe Hoit,0,117,98,False,False,True,True,UGtW3TQuGXoTU4_2SIYcii8LXnKxWLGGWz-G0UTLu3xM
2793,MASTER,_EQE9hK7MWbBKtVWft24uRRsbwZwRDcoPgTE-6OY2WVhGBAw,위대하신트롤님,51,343,276,True,False,False,False,1UHaD0IG8mAIiaKYd7EMVPnHD7QljBtSd4DQgJLSE5Z9Aetri1-Y1UWI
2794,MASTER,1ygviWIfbO_D2JxunAs4NlpPrz5nwWwJ1mKFn0jYdyCWDM0,쥐배자,83,939,931,False,False,False,False,-rTJA2qTef865zt0-G8iW_K9YiQzbJkOxkPRUbG7z6HYIJ53GMg24dyk
2795,MASTER,PNQ0wU7Fd1_NHbVutG7yW22lvOQADk5TSW_MNSX5IJUlbW4,jiudaozheliba,244,818,815,False,False,True,False,Zrx91zm8_iiHQ8glS6kWUqPfAFx1YdvzaBqVdbB8i2B2RQRIF_ib5Vj5
2796,MASTER,64QmVFUAnxL7rvSlj60jGCjXGm2vhypD8W9pEX5HiLRgSQ,계 피,0,169,167,False,False,True,False,TPTR_Sp3sCf4m4f8SCmQ-CvDOuT_XwBLSECjqgmMxrJw
2797,MASTER,56v_dLDZccGsd1Vuskwp_VJ3boFjd5upxonCFY1o-euQkE0,도구차이딱대,0,805,742,False,False,True,False,T1lR5IK99j9pedy3lFRQ9WWOqZ6KpuJu-UsxfqkXX6tW7Us
2798,MASTER,nXaeQ2nZSCSbBYZy6yY1RW_BPeJsPS1nti229TmIMr89TA,The Dont Care,0,158,133,False,False,True,False,HkoMKos5S2pO36yyjBG7gL1X6Vmp2YO7Yn6stazemBbA
2799,MASTER,dhD59eMAyTADJk6wWoboiWOT64_tGjivvBc2qPdYhU6fuP0,Machi,0,460,433,False,False,True,False,D4Mp0RWapSsIokmJBQm0w_2q4Zlvf6LPZ7saHyitg3t1quNye5odN6Kz
2800,MASTER,QTZ5qBwRQzvwbZ6xGFoD2FqiPNGXLgxN2eYWWxUvapEobA,H0R0,294,635,624,False,False,False,True,E-xcYUQUOdwLA1u1ej4HrkI1aBHLFMZPawDkVt-3muW-
2801,MASTER,E8a89WL4g2VoPDlS5JJgF51msGXfVFkbMXar2JjbBqTyM3I,T1 BBalrae,266,157,122,False,False,False,False,YLJRVcZLbHOl8rLT8ZgdbrLo9lirKdvG3lLN2jc4bvfnk7g
2802,MASTER,HDsT5R_h1o26tJ8F5PS-rakHENvkfAVPZOFZxyojOtqfNpNV,유진눈나,0,124,60,False,False,True,True,uoi9ah3-MJqjTJGx2K1pU7QiGs42Kg1tKcp4W0Y75hWRhnqfa6Er5W2I
2803,MASTER,-9BQzx4RIDiD1FwozdY3IB_onBhTcF3FfnitjVEJIZBp1pw,Querer o,56,599,579,True,False,False,False,2Xhvd2wtLaskXT5l9cIEjVek6RJv3x6uUBPVmGfbotv2yJ-WUBOJJ7lA
2804,MASTER,TqEVLFVIlio34EigOwj0lFzWcEn7RC2h9BF4ChDQ17ZBqQ,우울증 서포터,0,494,476,False,False,True,True,1a3aFyolfj2JtH0n0P6juZ_jHMWVlWIiRQDMbO40qy0_
2805,MASTER,MI6QXxq3T1u3EByqnGAZnJJnDxHF-ncyombajKoVJ6lAKtc,Good my team1,260,546,525,False,False,True,False,8gq_hXunR1Uxwz0xuRNPJtVfY4l24b0h1R7YrjblKrylxp7lFeKa5bGF
2806,MASTER,IeUz8b4PWYUXG4cPmCmZ0kSy7E3L7cRFhcxjwJqFskHtXkk,beproudofmichael,33,616,563,False,False,True,False,-0HpXwfehHr9uvTkDdoySN6MGCdhp7pciuy0d0wTZj56RNcBTGZHISnc
2807,MASTER,aJFUL919mYN-yREOcQIZT2T3r5QvuxRo4F88FejLO_D3z_L5,haapy game ,0,253,181,True,False,False,False,Wr-vQGu1_Px1rvgx-vLDhk5lnTgQa48uMGXSzHsE3O5Pd693cXn3r2Nu
2808,MASTER,pwEXJd7wEASCL9SmX_gEal2bTCug_UXTekMLR6_hFKUAIA,내가곧실바,12,290,260,False,False,False,False,DUGvuA1ioWXzDRj_ZBXTWp45xHJLaK1Hysgmv8SLSuci
2809,MASTER,ufSyY3__VxSaj-NDIPDuSFoLRQMBd300AFkuWqKNalgFF2A,올라인현후씨,13,194,139,False,False,False,False,EDWbAk3tlrTtWll9Pf1SVycX9dPOz-FmGWrk0ov4LZNInHY
2810,MASTER,tN4l49NIem6D0TDNLbbTG5lam87J8Bcbof3c1LvBfhqaDbs,개소리하면박음,17,268,235,False,False,True,True,DZFcxlYf3o80LPj9itCbMw9yomhhCPZ1DoHYsxIfcbL434o
2811,MASTER,zBeN90sumnPpzUOOAyxD9QxF2vr4KdocQCFdjaL3NvBcOA,멘탈잡는법,0,72,56,False,False,True,True,FvImEvseplvuhXed8m6zm6e1EclpROXZcfV8STfljaMB
2812,MASTER,o6HDNFhX6gnIizdFI_y8os0D0pBo3f62n6lAFMiWI64zwA0,오로치먀루,0,647,598,False,False,True,False,t26kYEdPX_k6ymkNqaCbzTvzlVOI_S6AkOnaGYOKFg_gI3w
2813,MASTER,rghR6WG7w96SzFk1LSAdWBpGSoR-SPuU8ic_LPs-AQPzzw,우이도탁어,15,276,226,False,False,True,True,72lR-qlbCVM_NlsmFHhu51xXvNwyBI7y2A64HH-1d4RA
2814,MASTER,aiLdfbrepCE8u5Zzqz4R4mVkEyBQLrNSg6IlmZbAj8VeTKw,I got juice,391,480,432,False,False,True,False,6nzVJ0yY12uZ3E2ZpaTDq32L3lVzKoHdPOdzIUyywXW0eLdQA413x_LW
2815,MASTER,b0b-wqWERWzIfY-BNlpWaF0zyatb7GRTGg0aBOAzORhn4tw,빡성규,101,293,266,True,False,False,False,rbw-vTXWSZ1Ek1yg1Cit7hXcFjr_LHA8xiuS9Jd7S7ERjgYcM3eDF_br
2816,MASTER,MeBKKNd-2zEth5LZiSnC_bcqsvUBd3WPBssmFyHpnRSILEc,Seo1i,243,323,227,False,False,False,False,xNLxttv4y0vI2UfJGa_af4g6PL1JxCKEV7CD8pMHfHkHtjPFM9b8oJDZ
2817,MASTER,tJYvx4hLqhKkQTXoHdGaYxeSeMNCpc6GVV6LUr7Sa3-ShRU,wuekdshjdhwuedlk,0,1134,1129,False,False,True,True,g0HaSwJl3f8uLoN2eiA3sLIdsb-egki-ilIlMvbGsLlDC7A
2818,MASTER,GVgNKSSoh6pIzTnpyplkNkLqOXQ4t84MAspL5j_qk7LW7Q,Love Samira,0,333,333,False,False,False,False,KlMHIfUHKgXVoyH90EhVkgowGEBUeqhw9jo1_WVbk1Ad
2819,MASTER,iA1HHsAGmSQzhCa-TAbNMiPxACrhE7JablE48KkTqhIlsGw,no feed no win,157,820,796,False,False,False,False,K24AKUSwP2r-UeYNI86DrcgH6IozbzHI40mjLCDvlgWSBKMwq8wWkub9
2820,MASTER,47Ki28g23ePqeL4e3Zkv9vpRvrwtYWJMUQJTLEsxTwdRg2Y,05 shen,333,314,265,False,False,True,False,v7u0Z5ASJHxkf4msQBJ0RGBtA1HJ8C-9W3Cw1aqkDnLZsdM
