,gameId,teamId,champ_WR_dif,user_champ_WR,top_tier,jug_tier,mid_tier,carry_tier,support_tier,c_top_tier,c_jug_tier,c_mid_tier,c_carry_tier,c_support_tier,slayer,tank,fighter,mage,marksman,controller,c_slayer,c_tank,c_fighter,c_mage,c_marksman,c_controller,match_cnt,win
0,4732546414,100,0.009019999999999995,52.6,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,33.0,True
0,4732569456,200,0.008660000000000011,54.8,2.0,2.0,5.0,2.0,2.0,1.0,3.0,3.0,6.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,381.8,False
0,4732585625,200,0.02183999999999997,54.2,2.0,4.0,2.0,3.0,2.0,1.0,4.0,5.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,141.0,True
0,4732602612,100,0.02021999999999997,54.2,5.0,3.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,4.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,34.8,True
0,4732607523,100,0.02912,52.8,3.0,3.0,1.0,3.0,2.0,4.0,3.0,2.0,2.0,4.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,323.8,False
0,4732618426,200,-0.003139999999999965,61.0,4.0,3.0,1.0,1.0,4.0,2.0,3.0,2.0,5.0,5.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,119.2,True
0,4732652403,200,0.007420000000000005,51.6,2.0,2.0,1.0,3.0,2.0,2.0,5.0,4.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,394.0,True
0,4732653260,100,0.0015399999999999969,51.8,3.0,2.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,134.8,False
0,4732697250,100,0.004599999999999982,67.2,1.0,3.0,3.0,2.0,5.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,31.0,True
0,4732706750,100,-0.009019999999999995,46.0,1.0,3.0,4.0,3.0,1.0,6.0,2.0,3.0,1.0,4.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,220.0,False
0,4732721230,100,-0.005680000000000007,43.4,5.0,1.0,2.0,1.0,1.0,6.0,2.0,2.0,2.0,5.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,37.6,False
0,4732735638,200,-0.012819999999999998,55.4,2.0,3.0,6.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,94.6,True
0,4732785873,200,0.010259999999999981,59.6,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,134.0,True
0,4732853731,200,-0.019919999999999972,45.2,6.0,4.0,2.0,3.0,1.0,2.0,2.0,4.0,4.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,253.4,False
0,4732871672,100,0.02193999999999997,51.4,3.0,4.0,2.0,2.0,1.0,5.0,1.0,5.0,3.0,5.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,135.0,True
0,4732961384,200,0.04262000000000001,52.8,1.0,3.0,3.0,4.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,70.0,False
0,4732976330,200,0.0033600000000000184,56.2,2.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,73.4,False
0,4733008191,200,0.006200000000000016,42.0,1.0,6.0,5.0,4.0,2.0,2.0,5.0,6.0,4.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,16.4,False
0,4733009808,200,-0.003880000000000006,50.6,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,307.4,False
0,4733018323,200,0.00574,58.6,2.0,3.0,2.0,2.0,4.0,6.0,4.0,2.0,5.0,5.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,82.8,True
0,4733028559,100,-0.017259999999999998,24.0,6.0,6.0,2.0,2.0,6.0,4.0,4.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2.2,False
0,4733079906,200,-0.008320000000000004,49.0,6.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,231.4,False
0,4733091261,100,0.01908000000000002,47.0,3.0,1.0,1.0,5.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,41.4,False
0,4733102978,200,-0.02275999999999998,55.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,432.8,True
0,4733107095,100,-0.023960000000000002,51.6,1.0,3.0,2.0,3.0,5.0,1.0,2.0,3.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,84.2,False
0,4733133956,100,-0.0012800000000000034,43.0,6.0,3.0,2.0,1.0,5.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,42.2,False
0,4733161216,200,-0.036559999999999995,56.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,104.4,False
0,4733182115,100,-0.015220000000000022,53.2,6.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,163.8,False
0,4733185363,200,-0.02140000000000001,51.0,2.0,3.0,5.0,3.0,1.0,5.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,74.2,False
0,4733216208,200,0.013819999999999954,57.2,2.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,216.0,False
0,4733244146,100,0.018359999999999977,56.4,2.0,1.0,5.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,51.8,False
0,4733266793,100,-0.00015999999999999348,43.8,2.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,186.0,False
0,4733272280,200,0.02243999999999998,56.4,5.0,3.0,2.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,155.8,True
0,4733279741,100,-0.004760000000000019,65.0,3.0,3.0,1.0,5.0,2.0,3.0,5.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,62.4,True
0,4733291477,100,-0.009560000000000003,60.0,1.0,1.0,1.0,5.0,1.0,6.0,3.0,3.0,1.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,187.6,False
0,4733307181,100,0.013819999999999966,53.2,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,91.6,True
0,4733404432,200,-0.005180000000000018,44.6,5.0,1.0,3.0,2.0,2.0,6.0,2.0,6.0,2.0,2.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,45.2,False
0,4733468770,200,-0.012039999999999995,50.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,131.6,True
0,4733474131,200,0.00726,49.8,6.0,1.0,1.0,6.0,4.0,2.0,3.0,1.0,1.0,4.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,127.4,False
0,4733645737,200,-0.011880000000000012,47.2,6.0,3.0,1.0,3.0,1.0,1.0,4.0,2.0,4.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,97.8,False
0,4733704588,200,-0.003359999999999974,41.2,1.0,1.0,6.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,219.2,False
0,4733760149,200,-0.004300000000000015,58.2,4.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,4.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,60.2,False
0,4733905896,200,0.010219999999999996,58.2,6.0,2.0,2.0,3.0,4.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,58.0,False
0,4733968064,100,0.009399999999999986,55.0,2.0,3.0,2.0,4.0,2.0,4.0,3.0,2.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,24.2,False
0,4733973943,200,-0.010760000000000014,46.4,6.0,2.0,4.0,2.0,1.0,2.0,3.0,6.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,43.2,False
0,4733976398,100,0.0009599999999999719,30.8,5.0,1.0,4.0,5.0,2.0,4.0,3.0,6.0,4.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,12.2,False
0,4733998984,100,0.00875999999999998,62.0,2.0,1.0,2.0,5.0,5.0,2.0,4.0,1.0,4.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,8.0,True
0,4734012747,200,0.01606000000000001,51.8,2.0,3.0,5.0,2.0,5.0,1.0,1.0,3.0,4.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,56.2,False
0,4734035682,200,-0.002220000000000011,42.0,1.0,4.0,3.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,97.0,False
0,4734041876,100,0.007499999999999984,70.6,2.0,4.0,3.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,115.0,True
0,4734055071,100,-0.029720000000000014,55.4,2.0,2.0,6.0,4.0,5.0,1.0,1.0,6.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,23.0,True
0,4734060361,100,-0.007700000000000007,61.8,2.0,2.0,2.0,1.0,1.0,3.0,4.0,3.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,53.2,False
0,4734065829,200,-0.02026,40.6,1.0,4.0,6.0,2.0,1.0,2.0,3.0,2.0,5.0,5.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,32.6,False
0,4734116330,100,0.018439999999999977,32.8,3.0,3.0,4.0,5.0,2.0,5.0,4.0,5.0,4.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,8.0,False
0,4734146227,100,-0.020020000000000027,48.6,2.0,4.0,4.0,2.0,2.0,4.0,3.0,1.0,2.0,5.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,3.8,False
0,4734153024,100,-0.0007799999999999919,41.0,1.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,22.2,False
0,4734227138,100,-0.001980000000000026,55.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,14.8,True
0,4734241367,100,0.01167999999999999,55.0,2.0,1.0,5.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,79.8,False
0,4734263487,200,0.008479999999999965,61.6,4.0,3.0,2.0,4.0,1.0,5.0,4.0,6.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,217.2,True
0,4734275223,100,-0.023880000000000012,68.6,5.0,2.0,5.0,2.0,2.0,1.0,2.0,6.0,2.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,155.6,True
0,4734296342,100,0.01923999999999998,54.4,1.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,4.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,86.2,False
0,4734297543,200,-0.0036600000000000187,31.0,3.0,2.0,2.0,6.0,2.0,3.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,16.4,False
0,4734310071,100,-0.03350000000000001,39.4,1.0,2.0,2.0,4.0,5.0,1.0,6.0,3.0,5.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,12.6,False
0,4734407749,200,-0.013919999999999998,44.6,2.0,3.0,4.0,4.0,2.0,2.0,2.0,3.0,5.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,72.8,False
0,4734473149,200,-0.0007000000000000006,56.8,2.0,2.0,3.0,2.0,3.0,4.0,3.0,5.0,2.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,184.6,True
0,4734488936,100,-0.01604000000000002,49.4,5.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,101.0,False
0,4734506974,200,-0.003079999999999983,59.6,6.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,5.0,5.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,61.0,True
0,4734509950,200,0.023399999999999987,55.4,3.0,3.0,4.0,5.0,2.0,2.0,1.0,5.0,1.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,54.0,False
0,4734524623,100,0.020479999999999998,52.6,2.0,3.0,1.0,1.0,2.0,2.0,3.0,6.0,5.0,4.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,190.8,True
0,4734532420,100,-0.020999999999999998,43.2,3.0,1.0,3.0,4.0,2.0,6.0,2.0,2.0,2.0,4.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,131.2,False
0,4734533430,100,0.002619999999999989,48.2,1.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,63.4,False
0,4734544317,100,-0.018300000000000004,52.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,134.4,False
0,4734592522,100,-0.01147999999999998,68.4,2.0,3.0,6.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,18.0,True
0,4734625744,100,-0.020499999999999997,52.0,3.0,2.0,6.0,2.0,2.0,3.0,1.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,24.4,True
0,4734628121,100,0.03757999999999998,57.2,1.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,5.0,0.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,125.4,False
0,4734704447,200,0.0005799999999999805,57.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,68.4,False
0,4734713022,200,0.005399999999999972,53.6,1.0,2.0,4.0,2.0,2.0,5.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,51.2,False
0,4734749031,100,0.014879999999999982,53.4,6.0,4.0,2.0,2.0,1.0,1.0,3.0,2.0,4.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,54.8,True
0,4734768436,200,-0.004020000000000001,55.8,1.0,1.0,4.0,4.0,2.0,2.0,4.0,2.0,1.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,395.6,True
0,4734786590,100,0.006439999999999968,21.8,1.0,2.0,4.0,5.0,2.0,2.0,4.0,2.0,2.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,8.8,False
0,4734881187,100,-0.0052600000000000095,47.8,2.0,3.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,87.0,True
0,4734892600,200,0.021119999999999983,50.0,1.0,4.0,3.0,2.0,4.0,3.0,3.0,5.0,3.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,28.4,True
0,4734912963,100,0.024359999999999993,57.6,2.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,4.0,5.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,95.8,True
0,4734930171,100,0.00026000000000001575,57.8,2.0,3.0,5.0,3.0,1.0,3.0,4.0,6.0,2.0,5.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,89.4,False
0,4734991096,200,0.006160000000000032,49.6,4.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,71.4,False
0,4735037482,100,-0.002620000000000011,49.0,6.0,3.0,3.0,4.0,1.0,2.0,4.0,5.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,191.2,False
0,4735173021,100,0.014339999999999986,55.4,2.0,1.0,6.0,1.0,5.0,2.0,3.0,4.0,2.0,4.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,140.8,True
0,4735426763,100,0.017479999999999985,38.4,1.0,1.0,4.0,5.0,5.0,2.0,2.0,6.0,1.0,4.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,31.2,False
0,4735431506,100,-0.0029400000000000094,55.8,1.0,3.0,2.0,1.0,4.0,3.0,3.0,3.0,6.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,143.4,False
0,4735490181,100,-0.01063999999999995,62.0,3.0,2.0,2.0,4.0,5.0,6.0,3.0,2.0,1.0,5.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,137.4,False
0,4735686116,200,0.01875999999999999,37.8,5.0,5.0,3.0,5.0,2.0,3.0,3.0,4.0,5.0,5.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,35.8,False
0,4735778725,200,0.016900000000000005,51.4,3.0,3.0,3.0,2.0,3.0,2.0,4.0,6.0,1.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,74.8,False
0,4735880119,200,0.0049000000000000155,47.6,2.0,3.0,2.0,4.0,2.0,5.0,1.0,6.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,77.8,True
0,4735887770,200,0.013019999999999999,56.6,2.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,5.0,4.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,232.6,True
